"type";"variable";"prettyName";"year";"value"
"DALYs";"Total";"Cirrhosis";1986;480
"DALYs";"Total";"HCC";1986;303
"DALYs";"Total";"Transplant";1986;2
"DALYs";"Total";"HCV related";1986;1569
"OVERLAPPING PREVALENCE";"Total";"Alive";1987;7736
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1987;4081
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1987;3896
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1987;195
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1987;3414
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1987;285
"DISCRETE PREVALENCE";"Total";"HCC";1987;11
"DISCRETE PREVALENCE";"Total";"Transplant";1987;1
"INCIDENCE";"Total";"HCV+ acute";1987;517
"INCIDENCE";"Total";"HCV+ chronic";1987;403
"INCIDENCE";"Total";"Cirrhosis";1987;53
"INCIDENCE";"Total";"HCC";1987;8
"INCIDENCE";"Total";"Transplant";1987;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1987;9
"YEARLY MORTALITY";"Total";"HCC";1987;6
"YEARLY MORTALITY";"Total";"Transplant";1987;1
"YEARLY MORTALITY";"Total";"HCV related";1987;13
"YEARLY MORTALITY";"Total";"Not related to HCV";1987;132
"CUMULATIVE MORTALITY";"Total";"HCV related";1987;52
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1987;1027
"YLLs";"Total";"Cirrhosis";1987;467
"YLLs";"Total";"HCC";1987;323
"YLLs";"Total";"Transplant";1987;50
"YLLs";"Total";"HCV related";1987;666
"YLLs";"Total";"Not related to HCV";1987;7224
"YLDs";"Total";"HCV+ acute";1987;131
"YLDs";"Total";"HCV+ chronic";1987;867
"YLDs";"Total";"Cirrhosis";1987;97
"YLDs";"Total";"HCC";1987;7
"YLDs";"Total";"Transplant";1987;1
"YLDs";"Total";"Total";1987;1080
"DALYs";"Total";"HCV+ acute";1987;131
"DALYs";"Total";"HCV+ chronic";1987;867
"DALYs";"Total";"Cirrhosis";1987;550
"DALYs";"Total";"HCC";1987;327
"DALYs";"Total";"Transplant";1987;51
"DALYs";"Total";"HCV related";1987;1684
"OVERLAPPING PREVALENCE";"Total";"Alive";1988;8297
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1988;4365
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1988;4171
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1988;210
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1988;3596
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1988;320
"DISCRETE PREVALENCE";"Total";"HCC";1988;12
"DISCRETE PREVALENCE";"Total";"Transplant";1988;2
"INCIDENCE";"Total";"HCV+ acute";1988;580
"INCIDENCE";"Total";"HCV+ chronic";1988;388
"INCIDENCE";"Total";"Cirrhosis";1988;57
"INCIDENCE";"Total";"HCC";1988;9
"INCIDENCE";"Total";"Transplant";1988;2
"YEARLY MORTALITY";"Total";"Cirrhosis";1988;9
"YEARLY MORTALITY";"Total";"HCC";1988;7
"YEARLY MORTALITY";"Total";"Transplant";1988;1
"YEARLY MORTALITY";"Total";"HCV related";1988;15
"YEARLY MORTALITY";"Total";"Not related to HCV";1988;137
"CUMULATIVE MORTALITY";"Total";"HCV related";1988;62
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1988;1146
"YLLs";"Total";"Cirrhosis";1988;479
"YLLs";"Total";"HCC";1988;356
"YLLs";"Total";"Transplant";1988;44
"YLLs";"Total";"HCV related";1988;719
"YLLs";"Total";"Not related to HCV";1988;7461
"YLDs";"Total";"HCV+ acute";1988;147
"YLDs";"Total";"HCV+ chronic";1988;913
"YLDs";"Total";"Cirrhosis";1988;109
"YLDs";"Total";"HCC";1988;8
"YLDs";"Total";"Transplant";1988;1
"YLDs";"Total";"Total";1988;1156
"DALYs";"Total";"HCV+ acute";1988;147
"DALYs";"Total";"HCV+ chronic";1988;913
"DALYs";"Total";"Cirrhosis";1988;580
"DALYs";"Total";"HCC";1988;362
"DALYs";"Total";"Transplant";1988;45
"DALYs";"Total";"HCV related";1988;1828
"OVERLAPPING PREVALENCE";"Total";"Alive";1989;8854
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1989;4524
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1989;4319
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1989;221
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1989;3831
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1989;359
"DISCRETE PREVALENCE";"Total";"HCC";1989;13
"DISCRETE PREVALENCE";"Total";"Transplant";1989;2
"INCIDENCE";"Total";"HCV+ acute";1989;500
"INCIDENCE";"Total";"HCV+ chronic";1989;439
"INCIDENCE";"Total";"Cirrhosis";1989;59
"INCIDENCE";"Total";"HCC";1989;9
"INCIDENCE";"Total";"Transplant";1989;2
"YEARLY MORTALITY";"Total";"Cirrhosis";1989;11
"YEARLY MORTALITY";"Total";"HCC";1989;8
"YEARLY MORTALITY";"Total";"Transplant";1989;1
"YEARLY MORTALITY";"Total";"HCV related";1989;16
"YEARLY MORTALITY";"Total";"Not related to HCV";1989;145
"CUMULATIVE MORTALITY";"Total";"HCV related";1989;73
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1989;1273
"YLLs";"Total";"Cirrhosis";1989;538
"YLLs";"Total";"HCC";1989;369
"YLLs";"Total";"Transplant";1989;50
"YLLs";"Total";"HCV related";1989;775
"YLLs";"Total";"Not related to HCV";1989;7737
"YLDs";"Total";"HCV+ acute";1989;127
"YLDs";"Total";"HCV+ chronic";1989;973
"YLDs";"Total";"Cirrhosis";1989;120
"YLDs";"Total";"HCC";1989;8
"YLDs";"Total";"Transplant";1989;1
"YLDs";"Total";"Total";1989;1205
"DALYs";"Total";"HCV+ acute";1989;127
"DALYs";"Total";"HCV+ chronic";1989;973
"DALYs";"Total";"Cirrhosis";1989;642
"DALYs";"Total";"HCC";1989;376
"DALYs";"Total";"Transplant";1989;51
"DALYs";"Total";"HCV related";1989;1916
"OVERLAPPING PREVALENCE";"Total";"Alive";1990;9479
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1990;4889
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1990;4672
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1990;239
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1990;3998
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1990;397
"DISCRETE PREVALENCE";"Total";"HCC";1990;15
"DISCRETE PREVALENCE";"Total";"Transplant";1990;2
"INCIDENCE";"Total";"HCV+ acute";1990;684
"INCIDENCE";"Total";"HCV+ chronic";1990;383
"INCIDENCE";"Total";"Cirrhosis";1990;64
"INCIDENCE";"Total";"HCC";1990;10
"INCIDENCE";"Total";"Transplant";1990;2
"YEARLY MORTALITY";"Total";"Cirrhosis";1990;11
"YEARLY MORTALITY";"Total";"HCC";1990;9
"YEARLY MORTALITY";"Total";"Transplant";1990;1
"YEARLY MORTALITY";"Total";"HCV related";1990;17
"YEARLY MORTALITY";"Total";"Not related to HCV";1990;151
"CUMULATIVE MORTALITY";"Total";"HCV related";1990;85
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1990;1400
"YLLs";"Total";"Cirrhosis";1990;534
"YLLs";"Total";"HCC";1990;420
"YLLs";"Total";"Transplant";1990;51
"YLLs";"Total";"HCV related";1990;811
"YLLs";"Total";"Not related to HCV";1990;8106
"YLDs";"Total";"HCV+ acute";1990;174
"YLDs";"Total";"HCV+ chronic";1990;1015
"YLDs";"Total";"Cirrhosis";1990;133
"YLDs";"Total";"HCC";1990;9
"YLDs";"Total";"Transplant";1990;1
"YLDs";"Total";"Total";1990;1304
"DALYs";"Total";"HCV+ acute";1990;174
"DALYs";"Total";"HCV+ chronic";1990;1015
"DALYs";"Total";"Cirrhosis";1990;652
"DALYs";"Total";"HCC";1990;425
"DALYs";"Total";"Transplant";1990;52
"DALYs";"Total";"HCV related";1990;2052
"OVERLAPPING PREVALENCE";"Total";"Alive";1991;10150
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1991;5237
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1991;5011
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1991;253
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1991;4288
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1991;436
"DISCRETE PREVALENCE";"Total";"HCC";1991;17
"DISCRETE PREVALENCE";"Total";"Transplant";1991;2
"INCIDENCE";"Total";"HCV+ acute";1991;713
"INCIDENCE";"Total";"HCV+ chronic";1991;512
"INCIDENCE";"Total";"Cirrhosis";1991;66
"INCIDENCE";"Total";"HCC";1991;11
"INCIDENCE";"Total";"Transplant";1991;2
"YEARLY MORTALITY";"Total";"Cirrhosis";1991;12
"YEARLY MORTALITY";"Total";"HCC";1991;9
"YEARLY MORTALITY";"Total";"Transplant";1991;1
"YEARLY MORTALITY";"Total";"HCV related";1991;18
"YEARLY MORTALITY";"Total";"Not related to HCV";1991;160
"CUMULATIVE MORTALITY";"Total";"HCV related";1991;99
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1991;1540
"YLLs";"Total";"Cirrhosis";1991;569
"YLLs";"Total";"HCC";1991;427
"YLLs";"Total";"Transplant";1991;47
"YLLs";"Total";"HCV related";1991;880
"YLLs";"Total";"Not related to HCV";1991;8544
"YLDs";"Total";"HCV+ acute";1991;181
"YLDs";"Total";"HCV+ chronic";1991;1089
"YLDs";"Total";"Cirrhosis";1991;145
"YLDs";"Total";"HCC";1991;11
"YLDs";"Total";"Transplant";1991;1
"YLDs";"Total";"Total";1991;1398
"DALYs";"Total";"HCV+ acute";1991;181
"DALYs";"Total";"HCV+ chronic";1991;1089
"DALYs";"Total";"Cirrhosis";1991;706
"DALYs";"Total";"HCC";1991;437
"DALYs";"Total";"Transplant";1991;48
"DALYs";"Total";"HCV related";1991;2195
"OVERLAPPING PREVALENCE";"Total";"Alive";1992;10774
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1992;5669
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1992;5435
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1992;270
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1992;4579
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1992;480
"DISCRETE PREVALENCE";"Total";"HCC";1992;17
"DISCRETE PREVALENCE";"Total";"Transplant";1992;3
"INCIDENCE";"Total";"HCV+ acute";1992;835
"INCIDENCE";"Total";"HCV+ chronic";1992;534
"INCIDENCE";"Total";"Cirrhosis";1992;70
"INCIDENCE";"Total";"HCC";1992;12
"INCIDENCE";"Total";"Transplant";1992;3
"YEARLY MORTALITY";"Total";"Cirrhosis";1992;13
"YEARLY MORTALITY";"Total";"HCC";1992;10
"YEARLY MORTALITY";"Total";"Transplant";1992;1
"YEARLY MORTALITY";"Total";"HCV related";1992;21
"YEARLY MORTALITY";"Total";"Not related to HCV";1992;169
"CUMULATIVE MORTALITY";"Total";"HCV related";1992;114
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1992;1690
"YLLs";"Total";"Cirrhosis";1992;616
"YLLs";"Total";"HCC";1992;460
"YLLs";"Total";"Transplant";1992;48
"YLLs";"Total";"HCV related";1992;964
"YLLs";"Total";"Not related to HCV";1992;8893
"YLDs";"Total";"HCV+ acute";1992;212
"YLDs";"Total";"HCV+ chronic";1992;1163
"YLDs";"Total";"Cirrhosis";1992;160
"YLDs";"Total";"HCC";1992;11
"YLDs";"Total";"Transplant";1992;2
"YLDs";"Total";"Total";1992;1513
"DALYs";"Total";"HCV+ acute";1992;212
"DALYs";"Total";"HCV+ chronic";1992;1163
"DALYs";"Total";"Cirrhosis";1992;767
"DALYs";"Total";"HCC";1992;469
"DALYs";"Total";"Transplant";1992;50
"DALYs";"Total";"HCV related";1992;2388
"OVERLAPPING PREVALENCE";"Total";"Alive";1993;11406
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1993;5950
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1993;5683
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1993;289
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1993;4946
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1993;521
"DISCRETE PREVALENCE";"Total";"HCC";1993;19
"DISCRETE PREVALENCE";"Total";"Transplant";1993;3
"INCIDENCE";"Total";"HCV+ acute";1993;710
"INCIDENCE";"Total";"HCV+ chronic";1993;630
"INCIDENCE";"Total";"Cirrhosis";1993;74
"INCIDENCE";"Total";"HCC";1993;13
"INCIDENCE";"Total";"Transplant";1993;3
"YEARLY MORTALITY";"Total";"Cirrhosis";1993;14
"YEARLY MORTALITY";"Total";"HCC";1993;11
"YEARLY MORTALITY";"Total";"Transplant";1993;1
"YEARLY MORTALITY";"Total";"HCV related";1993;22
"YEARLY MORTALITY";"Total";"Not related to HCV";1993;177
"CUMULATIVE MORTALITY";"Total";"HCV related";1993;131
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1993;1849
"YLLs";"Total";"Cirrhosis";1993;659
"YLLs";"Total";"HCC";1993;509
"YLLs";"Total";"Transplant";1993;49
"YLLs";"Total";"HCV related";1993;1019
"YLLs";"Total";"Not related to HCV";1993;9244
"YLDs";"Total";"HCV+ acute";1993;180
"YLDs";"Total";"HCV+ chronic";1993;1256
"YLDs";"Total";"Cirrhosis";1993;174
"YLDs";"Total";"HCC";1993;12
"YLDs";"Total";"Transplant";1993;2
"YLDs";"Total";"Total";1993;1596
"DALYs";"Total";"HCV+ acute";1993;180
"DALYs";"Total";"HCV+ chronic";1993;1256
"DALYs";"Total";"Cirrhosis";1993;813
"DALYs";"Total";"HCC";1993;518
"DALYs";"Total";"Transplant";1993;50
"DALYs";"Total";"HCV related";1993;2527
"OVERLAPPING PREVALENCE";"Total";"Alive";1994;12077
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1994;6369
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1994;6066
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1994;313
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1994;5195
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1994;572
"DISCRETE PREVALENCE";"Total";"HCC";1994;20
"DISCRETE PREVALENCE";"Total";"Transplant";1994;3
"INCIDENCE";"Total";"HCV+ acute";1994;846
"INCIDENCE";"Total";"HCV+ chronic";1994;534
"INCIDENCE";"Total";"Cirrhosis";1994;80
"INCIDENCE";"Total";"HCC";1994;14
"INCIDENCE";"Total";"Transplant";1994;3
"YEARLY MORTALITY";"Total";"Cirrhosis";1994;15
"YEARLY MORTALITY";"Total";"HCC";1994;12
"YEARLY MORTALITY";"Total";"Transplant";1994;1
"YEARLY MORTALITY";"Total";"HCV related";1994;24
"YEARLY MORTALITY";"Total";"Not related to HCV";1994;187
"CUMULATIVE MORTALITY";"Total";"HCV related";1994;147
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1994;2014
"YLLs";"Total";"Cirrhosis";1994;704
"YLLs";"Total";"HCC";1994;528
"YLLs";"Total";"Transplant";1994;48
"YLLs";"Total";"HCV related";1994;1081
"YLLs";"Total";"Not related to HCV";1994;9715
"YLDs";"Total";"HCV+ acute";1994;215
"YLDs";"Total";"HCV+ chronic";1994;1320
"YLDs";"Total";"Cirrhosis";1994;191
"YLDs";"Total";"HCC";1994;13
"YLDs";"Total";"Transplant";1994;2
"YLDs";"Total";"Total";1994;1706
"DALYs";"Total";"HCV+ acute";1994;215
"DALYs";"Total";"HCV+ chronic";1994;1320
"DALYs";"Total";"Cirrhosis";1994;875
"DALYs";"Total";"HCC";1994;538
"DALYs";"Total";"Transplant";1994;48
"DALYs";"Total";"HCV related";1994;2701
"OVERLAPPING PREVALENCE";"Total";"Alive";1995;12886
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1995;6752
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1995;6443
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1995;334
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1995;5551
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1995;623
"DISCRETE PREVALENCE";"Total";"HCC";1995;21
"DISCRETE PREVALENCE";"Total";"Transplant";1995;3
"INCIDENCE";"Total";"HCV+ acute";1995;860
"INCIDENCE";"Total";"HCV+ chronic";1995;635
"INCIDENCE";"Total";"Cirrhosis";1995;83
"INCIDENCE";"Total";"HCC";1995;14
"INCIDENCE";"Total";"Transplant";1995;3
"YEARLY MORTALITY";"Total";"Cirrhosis";1995;16
"YEARLY MORTALITY";"Total";"HCC";1995;13
"YEARLY MORTALITY";"Total";"Transplant";1995;1
"YEARLY MORTALITY";"Total";"HCV related";1995;25
"YEARLY MORTALITY";"Total";"Not related to HCV";1995;200
"CUMULATIVE MORTALITY";"Total";"HCV related";1995;169
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1995;2190
"YLLs";"Total";"Cirrhosis";1995;734
"YLLs";"Total";"HCC";1995;568
"YLLs";"Total";"Transplant";1995;50
"YLLs";"Total";"HCV related";1995;1109
"YLLs";"Total";"Not related to HCV";1995;10268
"YLDs";"Total";"HCV+ acute";1995;218
"YLDs";"Total";"HCV+ chronic";1995;1410
"YLDs";"Total";"Cirrhosis";1995;204
"YLDs";"Total";"HCC";1995;13
"YLDs";"Total";"Transplant";1995;2
"YLDs";"Total";"Total";1995;1814
"DALYs";"Total";"HCV+ acute";1995;218
"DALYs";"Total";"HCV+ chronic";1995;1410
"DALYs";"Total";"Cirrhosis";1995;918
"DALYs";"Total";"HCC";1995;577
"DALYs";"Total";"Transplant";1995;51
"DALYs";"Total";"HCV related";1995;2850
"OVERLAPPING PREVALENCE";"Total";"Alive";1996;13723
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1996;6994
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1996;6670
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1996;355
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1996;5866
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1996;674
"DISCRETE PREVALENCE";"Total";"HCC";1996;24
"DISCRETE PREVALENCE";"Total";"Transplant";1996;4
"INCIDENCE";"Total";"HCV+ acute";1996;747
"INCIDENCE";"Total";"HCV+ chronic";1996;646
"INCIDENCE";"Total";"Cirrhosis";1996;89
"INCIDENCE";"Total";"HCC";1996;16
"INCIDENCE";"Total";"Transplant";1996;4
"YEARLY MORTALITY";"Total";"Cirrhosis";1996;17
"YEARLY MORTALITY";"Total";"HCC";1996;14
"YEARLY MORTALITY";"Total";"Transplant";1996;1
"YEARLY MORTALITY";"Total";"HCV related";1996;27
"YEARLY MORTALITY";"Total";"Not related to HCV";1996;208
"CUMULATIVE MORTALITY";"Total";"HCV related";1996;189
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1996;2375
"YLLs";"Total";"Cirrhosis";1996;778
"YLLs";"Total";"HCC";1996;591
"YLLs";"Total";"Transplant";1996;52
"YLLs";"Total";"HCV related";1996;1214
"YLLs";"Total";"Not related to HCV";1996;10701
"YLDs";"Total";"HCV+ acute";1996;190
"YLDs";"Total";"HCV+ chronic";1996;1490
"YLDs";"Total";"Cirrhosis";1996;222
"YLDs";"Total";"HCC";1996;15
"YLDs";"Total";"Transplant";1996;3
"YLDs";"Total";"Total";1996;1883
"DALYs";"Total";"HCV+ acute";1996;190
"DALYs";"Total";"HCV+ chronic";1996;1490
"DALYs";"Total";"Cirrhosis";1996;964
"DALYs";"Total";"HCC";1996;602
"DALYs";"Total";"Transplant";1996;53
"DALYs";"Total";"HCV related";1996;3008
"OVERLAPPING PREVALENCE";"Total";"Alive";1997;14695
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1997;7466
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1997;7117
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1997;376
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1997;6118
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1997;724
"DISCRETE PREVALENCE";"Total";"HCC";1997;25
"DISCRETE PREVALENCE";"Total";"Transplant";1997;4
"INCIDENCE";"Total";"HCV+ acute";1997;946
"INCIDENCE";"Total";"HCV+ chronic";1997;563
"INCIDENCE";"Total";"Cirrhosis";1997;92
"INCIDENCE";"Total";"HCC";1997;17
"INCIDENCE";"Total";"Transplant";1997;4
"YEARLY MORTALITY";"Total";"Cirrhosis";1997;19
"YEARLY MORTALITY";"Total";"HCC";1997;14
"YEARLY MORTALITY";"Total";"Transplant";1997;1
"YEARLY MORTALITY";"Total";"HCV related";1997;29
"YEARLY MORTALITY";"Total";"Not related to HCV";1997;223
"CUMULATIVE MORTALITY";"Total";"HCV related";1997;209
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1997;2577
"YLLs";"Total";"Cirrhosis";1997;821
"YLLs";"Total";"HCC";1997;620
"YLLs";"Total";"Transplant";1997;50
"YLLs";"Total";"HCV related";1997;1271
"YLLs";"Total";"Not related to HCV";1997;11409
"YLDs";"Total";"HCV+ acute";1997;240
"YLDs";"Total";"HCV+ chronic";1997;1554
"YLDs";"Total";"Cirrhosis";1997;235
"YLDs";"Total";"HCC";1997;16
"YLDs";"Total";"Transplant";1997;3
"YLDs";"Total";"Total";1997;2009
"DALYs";"Total";"HCV+ acute";1997;240
"DALYs";"Total";"HCV+ chronic";1997;1554
"DALYs";"Total";"Cirrhosis";1997;1030
"DALYs";"Total";"HCC";1997;631
"DALYs";"Total";"Transplant";1997;50
"DALYs";"Total";"HCV related";1997;3215
"OVERLAPPING PREVALENCE";"Total";"Alive";1998;15667
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1998;7806
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1998;7438
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1998;391
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1998;6492
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1998;773
"DISCRETE PREVALENCE";"Total";"HCC";1998;27
"DISCRETE PREVALENCE";"Total";"Transplant";1998;4
"INCIDENCE";"Total";"HCV+ acute";1998;873
"INCIDENCE";"Total";"HCV+ chronic";1998;708
"INCIDENCE";"Total";"Cirrhosis";1998;98
"INCIDENCE";"Total";"HCC";1998;17
"INCIDENCE";"Total";"Transplant";1998;4
"YEARLY MORTALITY";"Total";"Cirrhosis";1998;20
"YEARLY MORTALITY";"Total";"HCC";1998;15
"YEARLY MORTALITY";"Total";"Transplant";1998;1
"YEARLY MORTALITY";"Total";"HCV related";1998;32
"YEARLY MORTALITY";"Total";"Not related to HCV";1998;238
"CUMULATIVE MORTALITY";"Total";"HCV related";1998;233
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1998;2788
"YLLs";"Total";"Cirrhosis";1998;854
"YLLs";"Total";"HCC";1998;651
"YLLs";"Total";"Transplant";1998;53
"YLLs";"Total";"HCV related";1998;1350
"YLLs";"Total";"Not related to HCV";1998;12051
"YLDs";"Total";"HCV+ acute";1998;222
"YLDs";"Total";"HCV+ chronic";1998;1649
"YLDs";"Total";"Cirrhosis";1998;252
"YLDs";"Total";"HCC";1998;17
"YLDs";"Total";"Transplant";1998;3
"YLDs";"Total";"Total";1998;2105
"DALYs";"Total";"HCV+ acute";1998;222
"DALYs";"Total";"HCV+ chronic";1998;1649
"DALYs";"Total";"Cirrhosis";1998;1073
"DALYs";"Total";"HCC";1998;662
"DALYs";"Total";"Transplant";1998;54
"DALYs";"Total";"HCV related";1998;3359
"OVERLAPPING PREVALENCE";"Total";"Alive";1999;16810
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1999;8123
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1999;7743
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1999;415
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1999;6783
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1999;834
"DISCRETE PREVALENCE";"Total";"HCC";1999;28
"DISCRETE PREVALENCE";"Total";"Transplant";1999;5
"INCIDENCE";"Total";"HCV+ acute";1999;893
"INCIDENCE";"Total";"HCV+ chronic";1999;662
"INCIDENCE";"Total";"Cirrhosis";1999;101
"INCIDENCE";"Total";"HCC";1999;19
"INCIDENCE";"Total";"Transplant";1999;5
"YEARLY MORTALITY";"Total";"Cirrhosis";1999;20
"YEARLY MORTALITY";"Total";"HCC";1999;16
"YEARLY MORTALITY";"Total";"Transplant";1999;1
"YEARLY MORTALITY";"Total";"HCV related";1999;33
"YEARLY MORTALITY";"Total";"Not related to HCV";1999;258
"CUMULATIVE MORTALITY";"Total";"HCV related";1999;260
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1999;3018
"YLLs";"Total";"Cirrhosis";1999;884
"YLLs";"Total";"HCC";1999;664
"YLLs";"Total";"Transplant";1999;52
"YLLs";"Total";"HCV related";1999;1415
"YLLs";"Total";"Not related to HCV";1999;12965
"YLDs";"Total";"HCV+ acute";1999;227
"YLDs";"Total";"HCV+ chronic";1999;1723
"YLDs";"Total";"Cirrhosis";1999;272
"YLDs";"Total";"HCC";1999;18
"YLDs";"Total";"Transplant";1999;3
"YLDs";"Total";"Total";1999;2196
"DALYs";"Total";"HCV+ acute";1999;227
"DALYs";"Total";"HCV+ chronic";1999;1723
"DALYs";"Total";"Cirrhosis";1999;1127
"DALYs";"Total";"HCC";1999;676
"DALYs";"Total";"Transplant";1999;53
"DALYs";"Total";"HCV related";1999;3523
"OVERLAPPING PREVALENCE";"Total";"Alive";2000;18104
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2000;8419
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2000;8022
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2000;434
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2000;7097
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2000;892
"DISCRETE PREVALENCE";"Total";"HCC";2000;29
"DISCRETE PREVALENCE";"Total";"Transplant";2000;6
"INCIDENCE";"Total";"HCV+ acute";2000;845
"INCIDENCE";"Total";"HCV+ chronic";2000;674
"INCIDENCE";"Total";"Cirrhosis";2000;107
"INCIDENCE";"Total";"HCC";2000;20
"INCIDENCE";"Total";"Transplant";2000;6
"YEARLY MORTALITY";"Total";"Cirrhosis";2000;22
"YEARLY MORTALITY";"Total";"HCC";2000;18
"YEARLY MORTALITY";"Total";"Transplant";2000;2
"YEARLY MORTALITY";"Total";"HCV related";2000;35
"YEARLY MORTALITY";"Total";"Not related to HCV";2000;274
"CUMULATIVE MORTALITY";"Total";"HCV related";2000;288
