"type";"variable";"prettyName";"year";"value"
"DALYs";"Total";"Cirrhosis";1986;272
"DALYs";"Total";"HCC";1986;115
"DALYs";"Total";"Transplant";1986;1
"DALYs";"Total";"HCV related";1986;1275
"OVERLAPPING PREVALENCE";"Total";"Alive";1987;7490
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1987;3853
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1987;3685
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1987;168
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1987;3200
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1987;241
"DISCRETE PREVALENCE";"Total";"HCC";1987;6
"DISCRETE PREVALENCE";"Total";"Transplant";1987;0
"INCIDENCE";"Total";"HCV+ acute";1987;474
"INCIDENCE";"Total";"HCV+ chronic";1987;357
"INCIDENCE";"Total";"Cirrhosis";1987;41
"INCIDENCE";"Total";"HCC";1987;4
"INCIDENCE";"Total";"Transplant";1987;0
"YEARLY MORTALITY";"Total";"Cirrhosis";1987;4
"YEARLY MORTALITY";"Total";"HCC";1987;3
"YEARLY MORTALITY";"Total";"Transplant";1987;0
"YEARLY MORTALITY";"Total";"HCV related";1987;7
"YEARLY MORTALITY";"Total";"Not related to HCV";1987;112
"CUMULATIVE MORTALITY";"Total";"HCV related";1987;37
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1987;971
"YLLs";"Total";"Cirrhosis";1987;224
"YLLs";"Total";"HCC";1987;131
"YLLs";"Total";"Transplant";1987;2
"YLLs";"Total";"HCV related";1987;357
"YLLs";"Total";"Not related to HCV";1987;6073
"YLDs";"Total";"HCV+ acute";1987;120
"YLDs";"Total";"HCV+ chronic";1987;813
"YLDs";"Total";"Cirrhosis";1987;82
"YLDs";"Total";"HCC";1987;4
"YLDs";"Total";"Transplant";1987;0
"YLDs";"Total";"Total";1987;1019
"DALYs";"Total";"HCV+ acute";1987;120
"DALYs";"Total";"HCV+ chronic";1987;813
"DALYs";"Total";"Cirrhosis";1987;306
"DALYs";"Total";"HCC";1987;135
"DALYs";"Total";"Transplant";1987;2
"DALYs";"Total";"HCV related";1987;1376
"OVERLAPPING PREVALENCE";"Total";"Alive";1988;8014
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1988;4113
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1988;3932
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1988;181
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1988;3378
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1988;272
"DISCRETE PREVALENCE";"Total";"HCC";1988;6
"DISCRETE PREVALENCE";"Total";"Transplant";1988;0
"INCIDENCE";"Total";"HCV+ acute";1988;536
"INCIDENCE";"Total";"HCV+ chronic";1988;348
"INCIDENCE";"Total";"Cirrhosis";1988;44
"INCIDENCE";"Total";"HCC";1988;4
"INCIDENCE";"Total";"Transplant";1988;0
"YEARLY MORTALITY";"Total";"Cirrhosis";1988;5
"YEARLY MORTALITY";"Total";"HCC";1988;3
"YEARLY MORTALITY";"Total";"Transplant";1988;0
"YEARLY MORTALITY";"Total";"HCV related";1988;8
"YEARLY MORTALITY";"Total";"Not related to HCV";1988;117
"CUMULATIVE MORTALITY";"Total";"HCV related";1988;45
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1988;1088
"YLLs";"Total";"Cirrhosis";1988;250
"YLLs";"Total";"HCC";1988;151
"YLLs";"Total";"Transplant";1988;2
"YLLs";"Total";"HCV related";1988;403
"YLLs";"Total";"Not related to HCV";1988;6311
"YLDs";"Total";"HCV+ acute";1988;136
"YLDs";"Total";"HCV+ chronic";1988;858
"YLDs";"Total";"Cirrhosis";1988;92
"YLDs";"Total";"HCC";1988;4
"YLDs";"Total";"Transplant";1988;0
"YLDs";"Total";"Total";1988;1091
"DALYs";"Total";"HCV+ acute";1988;136
"DALYs";"Total";"HCV+ chronic";1988;858
"DALYs";"Total";"Cirrhosis";1988;342
"DALYs";"Total";"HCC";1988;155
"DALYs";"Total";"Transplant";1988;2
"DALYs";"Total";"HCV related";1988;1494
"OVERLAPPING PREVALENCE";"Total";"Alive";1989;8560
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1989;4270
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1989;4076
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1989;194
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1989;3592
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1989;305
"DISCRETE PREVALENCE";"Total";"HCC";1989;7
"DISCRETE PREVALENCE";"Total";"Transplant";1989;0
"INCIDENCE";"Total";"HCV+ acute";1989;459
"INCIDENCE";"Total";"HCV+ chronic";1989;393
"INCIDENCE";"Total";"Cirrhosis";1989;46
"INCIDENCE";"Total";"HCC";1989;5
"INCIDENCE";"Total";"Transplant";1989;0
"YEARLY MORTALITY";"Total";"Cirrhosis";1989;6
"YEARLY MORTALITY";"Total";"HCC";1989;4
"YEARLY MORTALITY";"Total";"Transplant";1989;0
"YEARLY MORTALITY";"Total";"HCV related";1989;9
"YEARLY MORTALITY";"Total";"Not related to HCV";1989;123
"CUMULATIVE MORTALITY";"Total";"HCV related";1989;55
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1989;1211
"YLLs";"Total";"Cirrhosis";1989;275
"YLLs";"Total";"HCC";1989;172
"YLLs";"Total";"Transplant";1989;2
"YLLs";"Total";"HCV related";1989;450
"YLLs";"Total";"Not related to HCV";1989;6583
"YLDs";"Total";"HCV+ acute";1989;117
"YLDs";"Total";"HCV+ chronic";1989;912
"YLDs";"Total";"Cirrhosis";1989;102
"YLDs";"Total";"HCC";1989;5
"YLDs";"Total";"Transplant";1989;0
"YLDs";"Total";"Total";1989;1136
"DALYs";"Total";"HCV+ acute";1989;117
"DALYs";"Total";"HCV+ chronic";1989;912
"DALYs";"Total";"Cirrhosis";1989;377
"DALYs";"Total";"HCC";1989;177
"DALYs";"Total";"Transplant";1989;2
"DALYs";"Total";"HCV related";1989;1586
"OVERLAPPING PREVALENCE";"Total";"Alive";1990;9171
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1990;4608
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1990;4401
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1990;208
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1990;3739
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1990;338
"DISCRETE PREVALENCE";"Total";"HCC";1990;8
"DISCRETE PREVALENCE";"Total";"Transplant";1990;0
"INCIDENCE";"Total";"HCV+ acute";1990;627
"INCIDENCE";"Total";"HCV+ chronic";1990;336
"INCIDENCE";"Total";"Cirrhosis";1990;49
"INCIDENCE";"Total";"HCC";1990;5
"INCIDENCE";"Total";"Transplant";1990;0
"YEARLY MORTALITY";"Total";"Cirrhosis";1990;6
"YEARLY MORTALITY";"Total";"HCC";1990;4
"YEARLY MORTALITY";"Total";"Transplant";1990;0
"YEARLY MORTALITY";"Total";"HCV related";1990;10
"YEARLY MORTALITY";"Total";"Not related to HCV";1990;130
"CUMULATIVE MORTALITY";"Total";"HCV related";1990;65
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1990;1341
"YLLs";"Total";"Cirrhosis";1990;299
"YLLs";"Total";"HCC";1990;193
"YLLs";"Total";"Transplant";1990;3
"YLLs";"Total";"HCV related";1990;495
"YLLs";"Total";"Not related to HCV";1990;6918
"YLDs";"Total";"HCV+ acute";1990;159
"YLDs";"Total";"HCV+ chronic";1990;950
"YLDs";"Total";"Cirrhosis";1990;113
"YLDs";"Total";"HCC";1990;5
"YLDs";"Total";"Transplant";1990;0
"YLDs";"Total";"Total";1990;1228
"DALYs";"Total";"HCV+ acute";1990;159
"DALYs";"Total";"HCV+ chronic";1990;950
"DALYs";"Total";"Cirrhosis";1990;412
"DALYs";"Total";"HCC";1990;198
"DALYs";"Total";"Transplant";1990;3
"DALYs";"Total";"HCV related";1990;1723
"OVERLAPPING PREVALENCE";"Total";"Alive";1991;9799
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1991;4926
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1991;4707
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1991;219
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1991;4002
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1991;373
"DISCRETE PREVALENCE";"Total";"HCC";1991;9
"DISCRETE PREVALENCE";"Total";"Transplant";1991;0
"INCIDENCE";"Total";"HCV+ acute";1991;661
"INCIDENCE";"Total";"HCV+ chronic";1991;460
"INCIDENCE";"Total";"Cirrhosis";1991;51
"INCIDENCE";"Total";"HCC";1991;6
"INCIDENCE";"Total";"Transplant";1991;0
"YEARLY MORTALITY";"Total";"Cirrhosis";1991;7
"YEARLY MORTALITY";"Total";"HCC";1991;5
"YEARLY MORTALITY";"Total";"Transplant";1991;0
"YEARLY MORTALITY";"Total";"HCV related";1991;12
"YEARLY MORTALITY";"Total";"Not related to HCV";1991;138
"CUMULATIVE MORTALITY";"Total";"HCV related";1991;77
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1991;1478
"YLLs";"Total";"Cirrhosis";1991;326
"YLLs";"Total";"HCC";1991;215
"YLLs";"Total";"Transplant";1991;3
"YLLs";"Total";"HCV related";1991;544
"YLLs";"Total";"Not related to HCV";1991;7286
"YLDs";"Total";"HCV+ acute";1991;168
"YLDs";"Total";"HCV+ chronic";1991;1016
"YLDs";"Total";"Cirrhosis";1991;124
"YLDs";"Total";"HCC";1991;6
"YLDs";"Total";"Transplant";1991;0
"YLDs";"Total";"Total";1991;1315
"DALYs";"Total";"HCV+ acute";1991;168
"DALYs";"Total";"HCV+ chronic";1991;1016
"DALYs";"Total";"Cirrhosis";1991;450
"DALYs";"Total";"HCC";1991;221
"DALYs";"Total";"Transplant";1991;3
"DALYs";"Total";"HCV related";1991;1859
"OVERLAPPING PREVALENCE";"Total";"Alive";1992;10420
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1992;5348
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1992;5113
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1992;236
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1992;4278
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1992;409
"DISCRETE PREVALENCE";"Total";"HCC";1992;10
"DISCRETE PREVALENCE";"Total";"Transplant";1992;1
"INCIDENCE";"Total";"HCV+ acute";1992;782
"INCIDENCE";"Total";"HCV+ chronic";1992;484
"INCIDENCE";"Total";"Cirrhosis";1992;55
"INCIDENCE";"Total";"HCC";1992;7
"INCIDENCE";"Total";"Transplant";1992;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1992;8
"YEARLY MORTALITY";"Total";"HCC";1992;5
"YEARLY MORTALITY";"Total";"Transplant";1992;0
"YEARLY MORTALITY";"Total";"HCV related";1992;13
"YEARLY MORTALITY";"Total";"Not related to HCV";1992;145
"CUMULATIVE MORTALITY";"Total";"HCV related";1992;89
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1992;1624
"YLLs";"Total";"Cirrhosis";1992;351
"YLLs";"Total";"HCC";1992;237
"YLLs";"Total";"Transplant";1992;4
"YLLs";"Total";"HCV related";1992;591
"YLLs";"Total";"Not related to HCV";1992;7621
"YLDs";"Total";"HCV+ acute";1992;199
"YLDs";"Total";"HCV+ chronic";1992;1087
"YLDs";"Total";"Cirrhosis";1992;136
"YLDs";"Total";"HCC";1992;7
"YLDs";"Total";"Transplant";1992;0
"YLDs";"Total";"Total";1992;1428
"DALYs";"Total";"HCV+ acute";1992;199
"DALYs";"Total";"HCV+ chronic";1992;1087
"DALYs";"Total";"Cirrhosis";1992;487
"DALYs";"Total";"HCC";1992;244
"DALYs";"Total";"Transplant";1992;4
"DALYs";"Total";"HCV related";1992;2019
"OVERLAPPING PREVALENCE";"Total";"Alive";1993;11057
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1993;5598
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1993;5345
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1993;253
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1993;4629
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1993;447
"DISCRETE PREVALENCE";"Total";"HCC";1993;11
"DISCRETE PREVALENCE";"Total";"Transplant";1993;1
"INCIDENCE";"Total";"HCV+ acute";1993;658
"INCIDENCE";"Total";"HCV+ chronic";1993;573
"INCIDENCE";"Total";"Cirrhosis";1993;58
"INCIDENCE";"Total";"HCC";1993;7
"INCIDENCE";"Total";"Transplant";1993;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1993;8
"YEARLY MORTALITY";"Total";"HCC";1993;6
"YEARLY MORTALITY";"Total";"Transplant";1993;0
"YEARLY MORTALITY";"Total";"HCV related";1993;14
"YEARLY MORTALITY";"Total";"Not related to HCV";1993;153
"CUMULATIVE MORTALITY";"Total";"HCV related";1993;103
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1993;1777
"YLLs";"Total";"Cirrhosis";1993;379
"YLLs";"Total";"HCC";1993;258
"YLLs";"Total";"Transplant";1993;4
"YLLs";"Total";"HCV related";1993;641
"YLLs";"Total";"Not related to HCV";1993;7977
"YLDs";"Total";"HCV+ acute";1993;167
"YLDs";"Total";"HCV+ chronic";1993;1176
"YLDs";"Total";"Cirrhosis";1993;148
"YLDs";"Total";"HCC";1993;7
"YLDs";"Total";"Transplant";1993;0
"YLDs";"Total";"Total";1993;1499
"DALYs";"Total";"HCV+ acute";1993;167
"DALYs";"Total";"HCV+ chronic";1993;1176
"DALYs";"Total";"Cirrhosis";1993;527
"DALYs";"Total";"HCC";1993;265
"DALYs";"Total";"Transplant";1993;4
"DALYs";"Total";"HCV related";1993;2140
"OVERLAPPING PREVALENCE";"Total";"Alive";1994;11713
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1994;5996
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1994;5722
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1994;274
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1994;4871
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1994;489
"DISCRETE PREVALENCE";"Total";"HCC";1994;12
"DISCRETE PREVALENCE";"Total";"Transplant";1994;1
"INCIDENCE";"Total";"HCV+ acute";1994;786
"INCIDENCE";"Total";"HCV+ chronic";1994;482
"INCIDENCE";"Total";"Cirrhosis";1994;63
"INCIDENCE";"Total";"HCC";1994;8
"INCIDENCE";"Total";"Transplant";1994;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1994;9
"YEARLY MORTALITY";"Total";"HCC";1994;6
"YEARLY MORTALITY";"Total";"Transplant";1994;0
"YEARLY MORTALITY";"Total";"HCV related";1994;15
"YEARLY MORTALITY";"Total";"Not related to HCV";1994;161
"CUMULATIVE MORTALITY";"Total";"HCV related";1994;119
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1994;1938
"YLLs";"Total";"Cirrhosis";1994;406
"YLLs";"Total";"HCC";1994;280
"YLLs";"Total";"Transplant";1994;4
"YLLs";"Total";"HCV related";1994;690
"YLLs";"Total";"Not related to HCV";1994;8311
"YLDs";"Total";"HCV+ acute";1994;200
"YLDs";"Total";"HCV+ chronic";1994;1237
"YLDs";"Total";"Cirrhosis";1994;162
"YLDs";"Total";"HCC";1994;8
"YLDs";"Total";"Transplant";1994;0
"YLDs";"Total";"Total";1994;1607
"DALYs";"Total";"HCV+ acute";1994;200
"DALYs";"Total";"HCV+ chronic";1994;1237
"DALYs";"Total";"Cirrhosis";1994;568
"DALYs";"Total";"HCC";1994;288
"DALYs";"Total";"Transplant";1994;4
"DALYs";"Total";"HCV related";1994;2297
"OVERLAPPING PREVALENCE";"Total";"Alive";1995;12509
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1995;6354
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1995;6063
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1995;291
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1995;5192
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1995;531
"DISCRETE PREVALENCE";"Total";"HCC";1995;14
"DISCRETE PREVALENCE";"Total";"Transplant";1995;1
"INCIDENCE";"Total";"HCV+ acute";1995;795
"INCIDENCE";"Total";"HCV+ chronic";1995;576
"INCIDENCE";"Total";"Cirrhosis";1995;66
"INCIDENCE";"Total";"HCC";1995;9
"INCIDENCE";"Total";"Transplant";1995;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1995;10
"YEARLY MORTALITY";"Total";"HCC";1995;7
"YEARLY MORTALITY";"Total";"Transplant";1995;0
"YEARLY MORTALITY";"Total";"HCV related";1995;17
"YEARLY MORTALITY";"Total";"Not related to HCV";1995;172
"CUMULATIVE MORTALITY";"Total";"HCV related";1995;136
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1995;2109
"YLLs";"Total";"Cirrhosis";1995;437
"YLLs";"Total";"HCC";1995;303
"YLLs";"Total";"Transplant";1995;5
"YLLs";"Total";"HCV related";1995;745
"YLLs";"Total";"Not related to HCV";1995;8837
"YLDs";"Total";"HCV+ acute";1995;202
"YLDs";"Total";"HCV+ chronic";1995;1319
"YLDs";"Total";"Cirrhosis";1995;175
"YLDs";"Total";"HCC";1995;9
"YLDs";"Total";"Transplant";1995;0
"YLDs";"Total";"Total";1995;1705
"DALYs";"Total";"HCV+ acute";1995;202
"DALYs";"Total";"HCV+ chronic";1995;1319
"DALYs";"Total";"Cirrhosis";1995;612
"DALYs";"Total";"HCC";1995;312
"DALYs";"Total";"Transplant";1995;5
"DALYs";"Total";"HCV related";1995;2450
"OVERLAPPING PREVALENCE";"Total";"Alive";1996;13310
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1996;6589
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1996;6278
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1996;311
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1996;5505
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1996;576
"DISCRETE PREVALENCE";"Total";"HCC";1996;15
"DISCRETE PREVALENCE";"Total";"Transplant";1996;1
"INCIDENCE";"Total";"HCV+ acute";1996;690
"INCIDENCE";"Total";"HCV+ chronic";1996;583
"INCIDENCE";"Total";"Cirrhosis";1996;71
"INCIDENCE";"Total";"HCC";1996;9
"INCIDENCE";"Total";"Transplant";1996;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1996;11
"YEARLY MORTALITY";"Total";"HCC";1996;8
"YEARLY MORTALITY";"Total";"Transplant";1996;0
"YEARLY MORTALITY";"Total";"HCV related";1996;18
"YEARLY MORTALITY";"Total";"Not related to HCV";1996;182
"CUMULATIVE MORTALITY";"Total";"HCV related";1996;154
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1996;2292
"YLLs";"Total";"Cirrhosis";1996;467
"YLLs";"Total";"HCC";1996;327
"YLLs";"Total";"Transplant";1996;5
"YLLs";"Total";"HCV related";1996;799
"YLLs";"Total";"Not related to HCV";1996;9323
"YLDs";"Total";"HCV+ acute";1996;175
"YLDs";"Total";"HCV+ chronic";1996;1398
"YLDs";"Total";"Cirrhosis";1996;189
"YLDs";"Total";"HCC";1996;9
"YLDs";"Total";"Transplant";1996;1
"YLDs";"Total";"Total";1996;1773
"DALYs";"Total";"HCV+ acute";1996;175
"DALYs";"Total";"HCV+ chronic";1996;1398
"DALYs";"Total";"Cirrhosis";1996;656
"DALYs";"Total";"HCC";1996;336
"DALYs";"Total";"Transplant";1996;6
"DALYs";"Total";"HCV related";1996;2572
"OVERLAPPING PREVALENCE";"Total";"Alive";1997;14276
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1997;7017
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1997;6687
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1997;330
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1997;5724
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1997;623
"DISCRETE PREVALENCE";"Total";"HCC";1997;16
"DISCRETE PREVALENCE";"Total";"Transplant";1997;1
"INCIDENCE";"Total";"HCV+ acute";1997;870
"INCIDENCE";"Total";"HCV+ chronic";1997;506
"INCIDENCE";"Total";"Cirrhosis";1997;75
"INCIDENCE";"Total";"HCC";1997;10
"INCIDENCE";"Total";"Transplant";1997;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1997;11
"YEARLY MORTALITY";"Total";"HCC";1997;8
"YEARLY MORTALITY";"Total";"Transplant";1997;0
"YEARLY MORTALITY";"Total";"HCV related";1997;20
"YEARLY MORTALITY";"Total";"Not related to HCV";1997;196
"CUMULATIVE MORTALITY";"Total";"HCV related";1997;174
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1997;2488
"YLLs";"Total";"Cirrhosis";1997;495
"YLLs";"Total";"HCC";1997;352
"YLLs";"Total";"Transplant";1997;5
"YLLs";"Total";"HCV related";1997;852
"YLLs";"Total";"Not related to HCV";1997;9973
"YLDs";"Total";"HCV+ acute";1997;221
"YLDs";"Total";"HCV+ chronic";1997;1454
"YLDs";"Total";"Cirrhosis";1997;204
"YLDs";"Total";"HCC";1997;10
"YLDs";"Total";"Transplant";1997;1
"YLDs";"Total";"Total";1997;1890
"DALYs";"Total";"HCV+ acute";1997;221
"DALYs";"Total";"HCV+ chronic";1997;1454
"DALYs";"Total";"Cirrhosis";1997;699
"DALYs";"Total";"HCC";1997;362
"DALYs";"Total";"Transplant";1997;6
"DALYs";"Total";"HCV related";1997;2742
"OVERLAPPING PREVALENCE";"Total";"Alive";1998;15213
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1998;7323
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1998;6976
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1998;347
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1998;6062
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1998;671
"DISCRETE PREVALENCE";"Total";"HCC";1998;18
"DISCRETE PREVALENCE";"Total";"Transplant";1998;1
"INCIDENCE";"Total";"HCV+ acute";1998;809
"INCIDENCE";"Total";"HCV+ chronic";1998;638
"INCIDENCE";"Total";"Cirrhosis";1998;78
"INCIDENCE";"Total";"HCC";1998;11
"INCIDENCE";"Total";"Transplant";1998;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1998;12
"YEARLY MORTALITY";"Total";"HCC";1998;9
"YEARLY MORTALITY";"Total";"Transplant";1998;0
"YEARLY MORTALITY";"Total";"HCV related";1998;21
"YEARLY MORTALITY";"Total";"Not related to HCV";1998;209
"CUMULATIVE MORTALITY";"Total";"HCV related";1998;195
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1998;2696
"YLLs";"Total";"Cirrhosis";1998;528
"YLLs";"Total";"HCC";1998;377
"YLLs";"Total";"Transplant";1998;6
"YLLs";"Total";"HCV related";1998;911
"YLLs";"Total";"Not related to HCV";1998;10555
"YLDs";"Total";"HCV+ acute";1998;205
"YLDs";"Total";"HCV+ chronic";1998;1540
"YLDs";"Total";"Cirrhosis";1998;219
"YLDs";"Total";"HCC";1998;11
"YLDs";"Total";"Transplant";1998;1
"YLDs";"Total";"Total";1998;1976
"DALYs";"Total";"HCV+ acute";1998;205
"DALYs";"Total";"HCV+ chronic";1998;1540
"DALYs";"Total";"Cirrhosis";1998;747
"DALYs";"Total";"HCC";1998;388
"DALYs";"Total";"Transplant";1998;7
"DALYs";"Total";"HCV related";1998;2887
"OVERLAPPING PREVALENCE";"Total";"Alive";1999;16354
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";1999;7647
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";1999;7279
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";1999;368
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";1999;6341
"DISCRETE PREVALENCE";"Total";"Cirrhosis";1999;721
"DISCRETE PREVALENCE";"Total";"HCC";1999;19
"DISCRETE PREVALENCE";"Total";"Transplant";1999;1
"INCIDENCE";"Total";"HCV+ acute";1999;825
"INCIDENCE";"Total";"HCV+ chronic";1999;593
"INCIDENCE";"Total";"Cirrhosis";1999;83
"INCIDENCE";"Total";"HCC";1999;12
"INCIDENCE";"Total";"Transplant";1999;1
"YEARLY MORTALITY";"Total";"Cirrhosis";1999;13
"YEARLY MORTALITY";"Total";"HCC";1999;10
"YEARLY MORTALITY";"Total";"Transplant";1999;0
"YEARLY MORTALITY";"Total";"HCV related";1999;23
"YEARLY MORTALITY";"Total";"Not related to HCV";1999;225
"CUMULATIVE MORTALITY";"Total";"HCV related";1999;218
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";1999;2921
"YLLs";"Total";"Cirrhosis";1999;556
"YLLs";"Total";"HCC";1999;403
"YLLs";"Total";"Transplant";1999;6
"YLLs";"Total";"HCV related";1999;966
"YLLs";"Total";"Not related to HCV";1999;11350
"YLDs";"Total";"HCV+ acute";1999;209
"YLDs";"Total";"HCV+ chronic";1999;1611
"YLDs";"Total";"Cirrhosis";1999;235
"YLDs";"Total";"HCC";1999;12
"YLDs";"Total";"Transplant";1999;1
"YLDs";"Total";"Total";1999;2067
"DALYs";"Total";"HCV+ acute";1999;209
"DALYs";"Total";"HCV+ chronic";1999;1611
"DALYs";"Total";"Cirrhosis";1999;791
"DALYs";"Total";"HCC";1999;415
"DALYs";"Total";"Transplant";1999;7
"DALYs";"Total";"HCV related";1999;3033
"OVERLAPPING PREVALENCE";"Total";"Alive";2000;17613
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2000;7905
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2000;7518
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2000;387
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2000;6616
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2000;773
"DISCRETE PREVALENCE";"Total";"HCC";2000;20
"DISCRETE PREVALENCE";"Total";"Transplant";2000;1
"INCIDENCE";"Total";"HCV+ acute";2000;780
"INCIDENCE";"Total";"HCV+ chronic";2000;605
"INCIDENCE";"Total";"Cirrhosis";2000;86
"INCIDENCE";"Total";"HCC";2000;13
"INCIDENCE";"Total";"Transplant";2000;1
"YEARLY MORTALITY";"Total";"Cirrhosis";2000;14
"YEARLY MORTALITY";"Total";"HCC";2000;11
"YEARLY MORTALITY";"Total";"Transplant";2000;0
"YEARLY MORTALITY";"Total";"HCV related";2000;25
"YEARLY MORTALITY";"Total";"Not related to HCV";2000;243
"CUMULATIVE MORTALITY";"Total";"HCV related";2000;242
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2000;3165
"YLLs";"Total";"Cirrhosis";2000;587
"YLLs";"Total";"HCC";2000;429
